__time,/Sagan/SaganStates/steering_state[0]/angular_position,/Sagan/SaganStates/steering_state[1]/angular_position,/Sagan/SaganStates/steering_state[2]/angular_position,/Sagan/SaganStates/steering_state[3]/angular_position,/Sagan/SaganStates/wheel_state[0]/angular_velocity,/Sagan/SaganStates/wheel_state[1]/angular_velocity,/Sagan/SaganStates/wheel_state[2]/angular_velocity,/Sagan/SaganStates/wheel_state[3]/angular_velocity,/joint_states/LF_stering_arm_joint/effort,/joint_states/LF_stering_arm_joint/position,/joint_states/LF_stering_arm_joint/velocity,/joint_states/LF_wheel_joint/effort,/joint_states/LF_wheel_joint/position,/joint_states/LF_wheel_joint/velocity,/joint_states/LR_stering_arm_joint/effort,/joint_states/LR_stering_arm_joint/position,/joint_states/LR_stering_arm_joint/velocity,/joint_states/LR_wheel_joint/effort,/joint_states/LR_wheel_joint/position,/joint_states/LR_wheel_joint/velocity,/joint_states/Left_arm_joint/effort,/joint_states/Left_arm_joint/position,/joint_states/Left_arm_joint/velocity,/joint_states/RF_stering_arm_joint/effort,/joint_states/RF_stering_arm_joint/position,/joint_states/RF_stering_arm_joint/velocity,/joint_states/RF_wheel_joint/effort,/joint_states/RF_wheel_joint/position,/joint_states/RF_wheel_joint/velocity,/joint_states/RR_stering_arm_joint/effort,/joint_states/RR_stering_arm_joint/position,/joint_states/RR_stering_arm_joint/velocity,/joint_states/RR_wheel_joint/effort,/joint_states/RR_wheel_joint/position,/joint_states/RR_wheel_joint/velocity,/joint_states/Right_arm_joint/effort,/joint_states/Right_arm_joint/position,/joint_states/Right_arm_joint/velocity,/joint_states/base_footprint_joint/effort,/joint_states/base_footprint_joint/position,/joint_states/base_footprint_joint/velocity,/joint_states/header/stamp
1743632679.870034,0.000474077,0.000120641,-0.000451488,0.001041355,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632679.870088,,,,,,,,,-0.000000000,0.003691919,0.000474077,0.000389143,-0.000000331,0.000000000,-0.000000000,-0.003516006,-0.000451488,0.000216570,-0.000000184,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000938393,0.000120641,-0.000101992,0.000000087,0.000000000,-0.000000000,0.008119536,0.001041355,-0.000219972,0.000000187,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,15.630000000
1743632679.880095,0.000474381,0.000120719,-0.000451778,0.001042022,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632679.880134,,,,,,,,,-0.000000000,0.003696661,0.000474381,0.000389143,-0.000000331,0.000000000,-0.000000000,-0.003520523,-0.000451778,0.000216570,-0.000000184,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000939600,0.000120719,-0.000101992,0.000000087,0.000000000,-0.000000000,0.008129954,0.001042022,-0.000219972,0.000000187,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,15.640000000
1743632679.890310,0.000474686,0.000120797,-0.000452068,0.001042688,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632679.890347,,,,,,,,,-0.000000000,0.003701407,0.000474686,0.000389143,-0.000000331,0.000000000,-0.000000000,-0.003525042,-0.000452068,0.000216570,-0.000000184,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000940808,0.000120797,-0.000101992,0.000000087,0.000000000,-0.000000000,0.008140377,0.001042688,-0.000219972,0.000000187,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,15.649000000
1743632679.900490,0.000474991,0.000120875,-0.000452359,0.001043354,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632679.900536,,,,,,,,,-0.000000000,0.003706155,0.000474991,0.000389143,-0.000000331,0.000000000,-0.000000000,-0.003529564,-0.000452359,0.000216570,-0.000000184,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000942016,0.000120875,-0.000101992,0.000000087,0.000000000,-0.000000000,0.008150808,0.001043354,-0.000219972,0.000000187,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,15.659000000
1743632679.910671,0.000475296,0.000120953,-0.000452649,0.001044020,0.000000000,0.000000000,0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632679.910775,,,,,,,,,-0.000000000,0.003710907,0.000475296,0.000389143,-0.000000331,0.000000000,-0.000000000,-0.003534090,-0.000452649,0.000216570,-0.000000184,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000943225,0.000120953,-0.000101992,0.000000087,0.000000000,-0.000000000,0.008161245,0.001044020,-0.000219972,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,15.670000000
1743632679.921066,0.000475600,0.000121030,-0.000452939,0.001044686,0.000000000,0.000000000,0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632679.921140,,,,,,,,,-0.000000000,0.003715661,0.000475600,0.000389143,-0.000000331,0.000000000,-0.000000000,-0.003538618,-0.000452939,0.000216570,-0.000000184,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000944435,0.000121030,-0.000101992,0.000000087,0.000000000,-0.000000000,0.008171689,0.001044686,-0.000219972,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,15.680000000
1743632679.931017,0.000475905,0.000121108,-0.000453229,0.001045352,0.000000000,0.000000000,0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632679.931060,,,,,,,,,-0.000000000,0.003720419,0.000475905,0.000389143,-0.000000331,0.000000000,-0.000000000,-0.003543149,-0.000453229,0.000216570,-0.000000184,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000945646,0.000121108,-0.000101992,0.000000087,0.000000000,-0.000000000,0.008182140,0.001045352,-0.000219972,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,15.690000000
1743632679.941057,0.000476210,0.000121186,-0.000453520,0.001046018,0.000000000,0.000000000,-0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632679.941116,,,,,,,,,-0.000000000,0.003725180,0.000476210,0.000389143,-0.000000331,0.000000000,-0.000000000,-0.003547683,-0.000453520,0.000216570,-0.000000184,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000946857,0.000121186,-0.000101992,0.000000087,0.000000000,-0.000000000,0.008192597,0.001046018,-0.000219972,0.000000187,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,15.700000000
1743632679.951723,-3.255167961,-3.255506277,3.255184174,3.256675720,-0.000000000,-0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632679.951869,,,,,,,,,-0.500000000,-0.014176101,-3.255167938,0.000434367,-0.000000331,-0.000000000,0.500000000,0.014353790,3.255184202,-0.000091383,-0.000000184,0.000000000,0.000000000,0.000000000,0.000000000,-0.500000000,-0.016957882,-3.255506390,0.000252082,0.000000087,-0.000000000,0.500000000,0.026109020,3.256675651,-0.000523537,0.000000187,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,15.710000000
1743632679.962097,-3.255167723,-3.255506277,3.255183935,3.256676197,0.000000000,0.000000000,-0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632679.962240,,,,,,,,,-0.000000000,-0.046727779,-3.255167639,0.000389129,-0.000000331,0.000000000,-0.000000000,0.046905630,3.255183918,0.000216613,-0.000000184,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.049512946,-3.255506337,-0.000101994,0.000000087,0.000000000,-0.000000000,0.058675780,3.256676303,-0.000219947,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,15.720000000
1743632679.972605,-3.255167246,-3.255506277,3.255183697,3.256676912,0.000000000,0.000000000,-0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632679.972789,,,,,,,,,-0.000000000,-0.079279453,-3.255167347,0.000389129,-0.000000331,0.000000000,-0.000000000,0.079457468,3.255183640,0.000216613,-0.000000184,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.082068009,-3.255506309,-0.000101994,0.000000087,0.000000000,-0.000000000,0.091242547,3.256676940,-0.000219947,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,15.730000000
1743632679.983223,-3.255167007,-3.255506277,3.255183458,3.256677628,0.000000000,0.000000000,-0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632679.983370,,,,,,,,,-0.000000000,-0.111831125,-3.255167061,0.000389129,-0.000000331,0.000000000,-0.000000000,0.112009303,3.255183369,0.000216613,-0.000000184,-0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-0.114623072,-3.255506307,-0.000101994,0.000000087,0.000000000,-0.000000000,0.123809319,3.256677562,-0.000219947,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,15.740000000
1743632679.993755,-3.255166769,-3.255506277,3.255183220,3.256678104,0.000000000,0.000000000,-0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632679.993872,,,,,,,,,-0.000000000,-0.144382794,-3.255166783,0.000389129,-0.000000331,0.000000000,-0.000000000,0.144561135,3.255183105,0.000216613,-0.000000184,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.147178135,-3.255506329,-0.000101994,0.000000087,0.000000000,-0.000000000,0.156376098,3.256678168,-0.000219947,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,15.750000000
1743632680.004152,-3.255166531,-3.255506277,3.255182743,3.256678820,0.000000000,0.000000000,-0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632680.004278,,,,,,,,,-0.000000000,-0.176934461,-3.255166512,0.000389129,-0.000000331,0.000000000,-0.000000000,0.177112965,3.255182849,0.000216613,-0.000000184,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.179733199,-3.255506377,-0.000101994,0.000000087,0.000000000,-0.000000000,0.188942883,3.256678757,-0.000219947,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,15.760000000
1743632680.014840,-3.255166292,-3.255506516,3.255182505,3.256679296,0.000000000,0.000000000,-0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632680.014970,,,,,,,,,-0.000000000,-0.209486124,-3.255166249,0.000389129,-0.000000331,0.000000000,-0.000000000,0.209664792,3.255182600,0.000216613,-0.000000184,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.212288263,-3.255506450,-0.000101994,0.000000087,0.000000000,-0.000000000,0.221509674,3.256679328,-0.000219947,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,15.770000000
1743632680.025439,-3.255166054,-3.255506516,3.255182266,3.256679773,0.000000000,0.000000000,-0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632680.025571,,,,,,,,,-0.000000000,-0.242037785,-3.255165994,0.000389129,-0.000000331,0.000000000,-0.000000000,0.242216616,3.255182359,0.000216613,-0.000000184,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.244843328,-3.255506548,-0.000101994,0.000000087,0.000000000,-0.000000000,0.254076470,3.256679882,-0.000219947,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,15.780000000
1743632680.035566,-3.255165815,-3.255506754,3.255182028,3.256680489,0.000000000,0.000000000,-0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632680.035710,,,,,,,,,-0.000000000,-0.274589444,-3.255165746,0.000389129,-0.000000331,0.000000000,-0.000000000,0.274768439,3.255182125,0.000216613,-0.000000184,-0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-0.277398394,-3.255506671,-0.000101994,0.000000087,0.000000000,0.000000000,0.286643272,3.256680417,-0.000219947,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,15.790000000
1743632680.045953,-3.255165577,-3.255506754,3.255181789,3.256680965,0.000000000,0.000000000,-0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632680.046113,,,,,,,,,0.000000000,-0.307141100,-3.255165508,0.000389129,-0.000000331,0.000000000,-0.000000000,0.307320259,3.255181901,0.000216613,-0.000000184,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.309953462,-3.255506818,-0.000101994,0.000000087,0.000000000,-0.000000000,0.319210079,3.256680934,-0.000219947,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,15.800000000
1743632680.056624,-3.255165339,-3.255506992,3.255181789,3.256681442,0.000000000,0.000000000,-0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632680.056760,,,,,,,,,-0.000000000,-0.339692754,-3.255165278,0.000389129,-0.000000331,0.000000000,-0.000000000,0.339872076,3.255181684,0.000216613,-0.000000184,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.342508531,-3.255506990,-0.000101994,0.000000087,0.000000000,-0.000000000,0.351776891,3.256681430,-0.000219947,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,15.810000000
1743632680.067160,-3.255165100,-3.255507231,3.255181551,3.256681919,0.000000000,0.000000000,-0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632680.067365,,,,,,,,,0.000000000,-0.372244406,-3.255165057,0.000389129,-0.000000331,0.000000000,-0.000000000,0.372423892,3.255181477,0.000216613,-0.000000184,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.375063602,-3.255507187,-0.000101994,0.000000087,0.000000000,-0.000000000,0.384343708,3.256681906,-0.000219947,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,15.820000000
1743632680.077167,-3.255164862,-3.255507469,3.255181313,3.256682396,0.000000000,0.000000000,-0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632680.077287,,,,,,,,,0.000000000,-0.404796055,-3.255164845,0.000389129,-0.000000331,0.000000000,-0.000000000,0.404975706,3.255181279,0.000216612,-0.000000184,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.407618675,-3.255507408,-0.000101994,0.000000087,0.000000000,-0.000000000,0.416910530,3.256682362,-0.000219947,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,15.830000000
1743632680.087832,-3.255164623,-3.255507708,3.255181074,3.256682873,0.000000000,0.000000000,-0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632680.087967,,,,,,,,,0.000000000,-0.437347702,-3.255164642,0.000389129,-0.000000331,0.000000000,-0.000000000,0.437527518,3.255181089,0.000216612,-0.000000184,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.440173750,-3.255507653,-0.000101994,0.000000087,0.000000000,0.000000000,0.449477356,3.256682796,-0.000219947,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,15.840000000
1743632680.098089,-3.255164385,-3.255507946,3.255180836,3.256683111,0.000000000,0.000000000,-0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632680.098216,,,,,,,,,0.000000000,-0.469899348,-3.255164449,0.000389129,-0.000000331,0.000000000,-0.000000000,0.470079327,3.255180910,0.000216612,-0.000000184,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.472728828,-3.255507922,-0.000101994,0.000000087,0.000000000,-0.000000000,0.482044186,3.256683209,-0.000219947,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,15.850000000
1743632680.108277,-3.255164385,-3.255508184,3.255180836,3.256683588,0.000000000,0.000000000,-0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632680.108417,,,,,,,,,-0.000000000,-0.502450991,-3.255164266,0.000389129,-0.000000331,0.000000000,-0.000000000,0.502631136,3.255180740,0.000216612,-0.000000184,-0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-0.505283909,-3.255508214,-0.000101993,0.000000087,0.000000000,-0.000000000,0.514611020,3.256683600,-0.000219947,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,15.860000000
1743632680.119067,-3.255164146,-3.255508423,3.255180597,3.256684065,0.000000000,0.000000000,-0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632680.119199,,,,,,,,,0.000000000,-0.535002633,-3.255164093,0.000389129,-0.000000331,0.000000000,-0.000000000,0.535182942,3.255180579,0.000216612,-0.000000184,-0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-0.537838993,-3.255508529,-0.000101993,0.000000087,0.000000000,-0.000000000,0.547177858,3.256683968,-0.000219947,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,15.870000000
1743632680.129122,-3.255163908,-3.255508900,3.255180359,3.256684303,0.000000000,0.000000000,-0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632680.129281,,,,,,,,,0.000000000,-0.567554273,-3.255163931,0.000389129,-0.000000331,0.000000000,0.000000000,0.567734747,3.255180429,0.000216612,-0.000000184,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.570394080,-3.255508867,-0.000101993,0.000000087,0.000000000,-0.000000000,0.579744700,3.256684313,-0.000219947,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,15.880000000
1743632680.140026,-3.255163670,-3.255509138,3.255180359,3.256684542,0.000000000,0.000000000,-0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632680.140198,,,,,,,,,0.000000000,-0.600105911,-3.255163778,0.000389129,-0.000000331,0.000000000,-0.000000000,0.600286551,3.255180289,0.000216612,-0.000000184,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.602949171,-3.255509227,-0.000101993,0.000000087,0.000000000,-0.000000000,0.612311545,3.256684635,-0.000219947,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,15.890000000
1743632680.150433,-3.255163670,-3.255509615,3.255180120,3.256685019,0.000000000,0.000000000,-0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632680.150760,,,,,,,,,-0.000000000,-0.632657548,-3.255163637,0.000389129,-0.000000331,0.000000000,0.000000000,0.632838353,3.255180159,0.000216612,-0.000000184,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.635504265,-3.255509610,-0.000101993,0.000000087,0.000000000,-0.000000000,0.644878393,3.256684934,-0.000219947,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,15.900000000
1743632680.160457,-3.255163431,-3.255510092,3.255180120,3.256685257,0.000000000,0.000000000,-0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632680.160605,,,,,,,,,0.000000000,-0.665209184,-3.255163505,0.000389129,-0.000000331,0.000000000,-0.000000000,0.665390154,3.255180039,0.000216612,-0.000000184,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.668059363,-3.255510014,-0.000101993,0.000000087,0.000000000,0.000000000,0.677445244,3.256685209,-0.000219947,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,15.910000000
1743632680.171002,-3.255163431,-3.255510330,3.255179882,3.256685495,0.000000000,0.000000000,-0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632680.171159,,,,,,,,,-0.000000000,-0.697760818,-3.255163385,0.000389129,-0.000000331,0.000000000,0.000000000,0.697941953,3.255179930,0.000216612,-0.000000184,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.700614466,-3.255510440,-0.000101993,0.000000087,0.000000000,-0.000000000,0.710012097,3.256685459,-0.000219947,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,15.920000000
1743632680.181602,-3.255163193,-3.255510807,3.255179882,3.256685734,0.000000000,0.000000000,-0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632680.181882,,,,,,,,,0.000000000,-0.730312452,-3.255163276,0.000389129,-0.000000331,0.000000000,0.000000000,0.730493752,3.255179832,0.000216612,-0.000000184,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.733169573,-3.255510886,-0.000101993,0.000000087,0.000000000,0.000000000,0.742578953,3.256685685,-0.000219947,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,15.930000000
1743632680.191595,-3.255163193,-3.255511284,3.255179644,3.256685972,0.000000000,0.000000000,-0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632680.191743,,,,,,,,,0.000000000,-0.762864084,-3.255163178,0.000389129,-0.000000331,0.000000000,-0.000000000,0.763045550,3.255179744,0.000216612,-0.000000184,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.765724684,-3.255511353,-0.000101993,0.000000087,0.000000000,-0.000000000,0.775145811,3.256685886,-0.000219947,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,15.940000000
1743632680.202294,-3.255163193,-3.255511761,3.255179644,3.256685972,0.000000000,0.000000000,-0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632680.202429,,,,,,,,,0.000000000,-0.795415715,-3.255163090,0.000389129,-0.000000331,0.000000000,-0.000000000,0.795597347,3.255179668,0.000216612,-0.000000184,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.798279800,-3.255511839,-0.000101993,0.000000087,0.000000000,-0.000000000,0.807712671,3.256686063,-0.000219947,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,15.950000000
1743632680.212145,-3.255162954,-3.255512238,3.255179644,3.256686211,0.000000000,0.000000000,-0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632680.212293,,,,,,,,,0.000000000,-0.827967346,-3.255163015,0.000389129,-0.000000331,0.000000000,0.000000000,0.828149143,3.255179602,0.000216612,-0.000000184,-0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-0.830834921,-3.255512345,-0.000101993,0.000000087,0.000000000,-0.000000000,0.840279532,3.256686214,-0.000219947,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,15.960000000
1743632680.222627,-3.255162954,-3.255512953,3.255179644,3.256686449,0.000000000,0.000000000,-0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632680.222779,,,,,,,,,-0.000000000,-0.860518975,-3.255162950,0.000389129,-0.000000331,0.000000000,-0.000000000,0.860700939,3.255179547,0.000216612,-0.000000184,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.863390048,-3.255512869,-0.000101992,0.000000087,0.000000000,-0.000000000,0.872846395,3.256686340,-0.000219947,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,15.970000000
1743632680.233542,-3.255162954,-3.255513430,3.255179405,3.256686449,0.000000000,0.000000000,-0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632680.234031,,,,,,,,,0.000000000,-0.893070604,-3.255162897,0.000389129,-0.000000331,0.000000000,-0.000000000,0.893252734,3.255179504,0.000216612,-0.000000184,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.895945179,-3.255513412,-0.000101992,0.000000087,0.000000000,-0.000000000,0.905413259,3.256686441,-0.000219947,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,15.980000000
1743632680.244041,-3.255162954,-3.255513906,3.255179405,3.256686449,0.000000000,0.000000000,-0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632680.244175,,,,,,,,,0.000000000,-0.925622233,-3.255162856,0.000389129,-0.000000331,0.000000000,0.000000000,0.925804529,3.255179471,0.000216612,-0.000000184,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.928500317,-3.255513972,-0.000101992,0.000000087,0.000000000,-0.000000000,0.937980124,3.256686516,-0.000219947,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,15.990000000
1743632680.254770,-3.255162716,-3.255514622,3.255179405,3.256686449,0.000000000,0.000000000,-0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632680.254902,,,,,,,,,0.000000000,-0.958173862,-3.255162826,0.000389129,-0.000000331,0.000000000,0.000000000,0.958356324,3.255179450,0.000216612,-0.000000184,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.961055460,-3.255514550,-0.000101992,0.000000087,0.000000000,-0.000000000,0.970546990,3.256686566,-0.000219947,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,16.000000000
1743632680.265135,-3.255162716,-3.255515099,3.255179405,3.256686687,0.000000000,0.000000000,-0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632680.265306,,,,,,,,,0.000000000,-0.990725490,-3.255162807,0.000389129,-0.000000331,0.000000000,-0.000000000,0.990908118,3.255179439,0.000216612,-0.000000184,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.993610608,-3.255515143,-0.000101992,0.000000087,0.000000000,-0.000000000,1.003113855,3.256686590,-0.000219947,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,16.010000000
1743632680.275167,-3.255162716,-3.255515814,3.255179405,3.256686687,0.000000000,0.000000000,-0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632680.275324,,,,,,,,,-0.000000000,-1.023277118,-3.255162800,0.000389129,-0.000000331,0.000000000,-0.000000000,1.023459913,3.255179440,0.000216612,-0.000000184,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.026165763,-3.255515753,-0.000101992,0.000000087,0.000000000,-0.000000000,1.035680721,3.256686588,-0.000219947,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,16.020000000
1743632680.285762,-3.255162716,-3.255516291,3.255179405,3.256686449,0.000000000,0.000000000,-0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
